2024-10-07 01:52:49 status half-configured libpopt0:amd64 1.19+dfsg-1build1
2024-10-07 01:52:49 status installed libpopt0:amd64 1.19+dfsg-1build1
2024-10-07 01:52:49 configure logrotate:amd64 3.21.0-2build1 <none>
2024-10-07 01:52:49 status unpacked logrotate:amd64 3.21.0-2build1
2024-10-07 01:52:49 status half-configured logrotate:amd64 3.21.0-2build1
2024-10-07 01:52:49 status installed logrotate:amd64 3.21.0-2build1
2024-10-07 01:52:49 trigproc libc-bin:amd64 2.39-0ubuntu8.3 <none>
2024-10-07 01:52:49 status half-configured libc-bin:amd64 2.39-0ubuntu8.3
2024-10-07 01:52:50 status installed libc-bin:amd64 2.39-0ubuntu8.3
2024-10-09 12:15:35 startup archives unpack
2024-10-09 12:15:36 install libestr0:amd64 <none> 0.1.11-1build1
2024-10-09 12:15:36 status triggers-pending libc-bin:amd64 2.39-0ubuntu8.3
2024-10-09 12:15:36 status half-installed libestr0:amd64 0.1.11-1build1
2024-10-09 12:15:36 status unpacked libestr0:amd64 0.1.11-1build1
2024-10-09 12:15:36 install libfastjson4:amd64 <none> 1.2304.0-1build1
2024-10-09 12:15:36 status half-installed libfastjson4:amd64 1.2304.0-1build1
2024-10-09 12:15:36 status unpacked libfastjson4:amd64 1.2304.0-1build1
2024-10-09 12:15:36 install libpopt0:amd64 <none> 1.19+dfsg-1build1
2024-10-09 12:15:36 status half-installed libpopt0:amd64 1.19+dfsg-1build1
2024-10-09 12:15:36 status unpacked libpopt0:amd64 1.19+dfsg-1build1
2024-10-09 12:15:37 install logrotate:amd64 <none> 3.21.0-2build1
2024-10-09 12:15:37 status half-installed logrotate:amd64 3.21.0-2build1
2024-10-09 12:15:37 status unpacked logrotate:amd64 3.21.0-2build1
2024-10-09 12:15:37 install rsyslog:amd64 <none> 8.2312.0-3ubuntu9
2024-10-09 12:15:37 status half-installed rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-09 12:15:37 status unpacked rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-09 12:15:37 startup packages configure
2024-10-09 12:15:37 configure libestr0:amd64 0.1.11-1build1 <none>
2024-10-09 12:15:37 status unpacked libestr0:amd64 0.1.11-1build1
2024-10-09 12:15:37 status half-configured libestr0:amd64 0.1.11-1build1
2024-10-09 12:15:37 status installed libestr0:amd64 0.1.11-1build1
2024-10-09 12:15:37 configure libfastjson4:amd64 1.2304.0-1build1 <none>
2024-10-09 12:15:37 status unpacked libfastjson4:amd64 1.2304.0-1build1
2024-10-09 12:15:37 status half-configured libfastjson4:amd64 1.2304.0-1build1
2024-10-09 12:15:37 status installed libfastjson4:amd64 1.2304.0-1build1
2024-10-09 12:15:37 configure rsyslog:amd64 8.2312.0-3ubuntu9 <none>
2024-10-09 12:15:37 status unpacked rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-09 12:15:37 status half-configured rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-09 12:15:39 status installed rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-09 12:15:39 configure libpopt0:amd64 1.19+dfsg-1build1 <none>
2024-10-09 12:15:39 status unpacked libpopt0:amd64 1.19+dfsg-1build1
2024-10-09 12:15:39 status half-configured libpopt0:amd64 1.19+dfsg-1build1
2024-10-09 12:15:39 status installed libpopt0:amd64 1.19+dfsg-1build1
2024-10-09 12:15:39 configure logrotate:amd64 3.21.0-2build1 <none>
2024-10-09 12:15:39 status unpacked logrotate:amd64 3.21.0-2build1
2024-10-09 12:15:39 status half-configured logrotate:amd64 3.21.0-2build1
2024-10-09 12:15:39 status installed logrotate:amd64 3.21.0-2build1
2024-10-09 12:15:39 trigproc libc-bin:amd64 2.39-0ubuntu8.3 <none>
2024-10-09 12:15:39 status half-configured libc-bin:amd64 2.39-0ubuntu8.3
2024-10-09 12:15:41 status installed libc-bin:amd64 2.39-0ubuntu8.3
2024-10-11 08:03:24 startup archives unpack
2024-10-11 08:03:24 install libestr0:amd64 <none> 0.1.11-1build1
2024-10-11 08:03:24 status triggers-pending libc-bin:amd64 2.39-0ubuntu8.3
2024-10-11 08:03:24 status half-installed libestr0:amd64 0.1.11-1build1
2024-10-11 08:03:24 status unpacked libestr0:amd64 0.1.11-1build1
2024-10-11 08:03:24 install libfastjson4:amd64 <none> 1.2304.0-1build1
2024-10-11 08:03:24 status half-installed libfastjson4:amd64 1.2304.0-1build1
2024-10-11 08:03:24 status unpacked libfastjson4:amd64 1.2304.0-1build1
2024-10-11 08:03:24 install libpopt0:amd64 <none> 1.19+dfsg-1build1
2024-10-11 08:03:24 status half-installed libpopt0:amd64 1.19+dfsg-1build1
2024-10-11 08:03:25 status unpacked libpopt0:amd64 1.19+dfsg-1build1
2024-10-11 08:03:25 install logrotate:amd64 <none> 3.21.0-2build1
2024-10-11 08:03:25 status half-installed logrotate:amd64 3.21.0-2build1
2024-10-11 08:03:25 status unpacked logrotate:amd64 3.21.0-2build1
2024-10-11 08:03:25 install rsyslog:amd64 <none> 8.2312.0-3ubuntu9
2024-10-11 08:03:25 status half-installed rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-11 08:03:25 status unpacked rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-11 08:03:25 startup packages configure
2024-10-11 08:03:25 configure libestr0:amd64 0.1.11-1build1 <none>
2024-10-11 08:03:25 status unpacked libestr0:amd64 0.1.11-1build1
2024-10-11 08:03:25 status half-configured libestr0:amd64 0.1.11-1build1
2024-10-11 08:03:25 status installed libestr0:amd64 0.1.11-1build1
2024-10-11 08:03:25 configure libfastjson4:amd64 1.2304.0-1build1 <none>
2024-10-11 08:03:25 status unpacked libfastjson4:amd64 1.2304.0-1build1
2024-10-11 08:03:25 status half-configured libfastjson4:amd64 1.2304.0-1build1
2024-10-11 08:03:25 status installed libfastjson4:amd64 1.2304.0-1build1
2024-10-11 08:03:25 configure rsyslog:amd64 8.2312.0-3ubuntu9 <none>
2024-10-11 08:03:25 status unpacked rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-11 08:03:25 status half-configured rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-11 08:03:26 status installed rsyslog:amd64 8.2312.0-3ubuntu9
2024-10-11 08:03:26 configure libpopt0:amd64 1.19+dfsg-1build1 <none>
2024-10-11 08:03:26 status unpacked libpopt0:amd64 1.19+dfsg-1build1
2024-10-11 08:03:26 status half-configured libpopt0:amd64 1.19+dfsg-1build1
2024-10-11 08:03:26 status installed libpopt0:amd64 1.19+dfsg-1build1
2024-10-11 08:03:26 configure logrotate:amd64 3.21.0-2build1 <none>
2024-10-11 08:03:26 status unpacked logrotate:amd64 3.21.0-2build1
2024-10-11 08:03:26 status half-configured logrotate:amd64 3.21.0-2build1
2024-10-11 08:03:27 status installed logrotate:amd64 3.21.0-2build1
2024-10-11 08:03:27 trigproc libc-bin:amd64 2.39-0ubuntu8.3 <none>
2024-10-11 08:03:27 status half-configured libc-bin:amd64 2.39-0ubuntu8.3
2024-10-11 08:03:27 status installed libc-bin:amd64 2.39-0ubuntu8.3
2024-10-11 08:19:17 startup archives unpack
2024-10-11 08:19:17 install nano:amd64 <none> 7.2-2build1
2024-10-11 08:19:17 status half-installed nano:amd64 7.2-2build1
2024-10-11 08:19:17 status unpacked nano:amd64 7.2-2build1
2024-10-11 08:19:17 startup packages configure
2024-10-11 08:19:17 configure nano:amd64 7.2-2build1 <none>
2024-10-11 08:19:17 status unpacked nano:amd64 7.2-2build1
2024-10-11 08:19:17 status half-configured nano:amd64 7.2-2build1
2024-10-11 08:19:18 status installed nano:amd64 7.2-2build1
2024-10-11 08:19:24 startup archives unpack
2024-10-11 08:19:24 install sudo:amd64 <none> 1.9.15p5-3ubuntu5
2024-10-11 08:19:24 status triggers-pending libc-bin:amd64 2.39-0ubuntu8.3
2024-10-11 08:19:24 status half-installed sudo:amd64 1.9.15p5-3ubuntu5
2024-10-11 08:19:25 status unpacked sudo:amd64 1.9.15p5-3ubuntu5
2024-10-11 08:19:25 startup packages configure
2024-10-11 08:19:25 configure sudo:amd64 1.9.15p5-3ubuntu5 <none>
2024-10-11 08:19:25 status unpacked sudo:amd64 1.9.15p5-3ubuntu5
2024-10-11 08:19:25 status half-configured sudo:amd64 1.9.15p5-3ubuntu5
2024-10-11 08:19:25 status installed sudo:amd64 1.9.15p5-3ubuntu5
2024-10-11 08:19:25 trigproc libc-bin:amd64 2.39-0ubuntu8.3 <none>
2024-10-11 08:19:25 status half-configured libc-bin:amd64 2.39-0ubuntu8.3
2024-10-11 08:19:25 status installed libc-bin:amd64 2.39-0ubuntu8.3
